ID,start_date,receiver_country,incident_type,initiator_country,initiator_category,initiator_name,receiver_region
1178,2018-01-01,Iraq,Hijacking with Misuse,Turkey,"Non-state actor, state-affiliation suggested",,"['EUROPE', 'EU(MS)', 'MEA', 'NATO', 'BALKANS', 'ASIA', 'MENA', 'WBALKANS']"
1178,2018-01-01,Albania,Data theft,Turkey,"Non-state actor, state-affiliation suggested",,"['EUROPE', 'EU(MS)', 'MEA', 'NATO', 'BALKANS', 'ASIA', 'MENA', 'WBALKANS']"
1178,2018-01-01,Albania,Hijacking with Misuse,Turkey,"Non-state actor, state-affiliation suggested",,"['EUROPE', 'EU(MS)', 'MEA', 'NATO', 'BALKANS', 'ASIA', 'MENA', 'WBALKANS']"
1178,2018-01-01,Turkey,Data theft,Turkey,"Non-state actor, state-affiliation suggested",,"['EUROPE', 'EU(MS)', 'MEA', 'NATO', 'BALKANS', 'ASIA', 'MENA', 'WBALKANS']"
1178,2018-01-01,Turkey,Hijacking with Misuse,Turkey,"Non-state actor, state-affiliation suggested",,"['EUROPE', 'EU(MS)', 'MEA', 'NATO', 'BALKANS', 'ASIA', 'MENA', 'WBALKANS']"
1179,2018-01-01,Taiwan,Data theft,China,"Non-state actor, state-affiliation suggested",Chimera,"['ASIA', 'SCS']"
1179,2018-01-01,Taiwan,Data theft,China,"Non-state actor, state-affiliation suggested","Winnti Umbrella/G0044 (MSS, Xicheng District, Beijing)","['ASIA', 'SCS']"
1179,2018-01-01,Taiwan,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Chimera,"['ASIA', 'SCS']"
1179,2018-01-01,Taiwan,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested","Winnti Umbrella/G0044 (MSS, Xicheng District, Beijing)","['ASIA', 'SCS']"
1180,2018-01-01,Pakistan,Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,Pakistan,Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,Afghanistan,Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,Afghanistan,Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,India,Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,India,Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,Iraq,Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,Iraq,Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,"Iran, Islamic Republic of",Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,"Iran, Islamic Republic of",Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,United Arab Emirates,Data theft,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1180,2018-01-01,United Arab Emirates,Hijacking with Misuse,Pakistan,State,APT36/Transparent Tribe/Mythic Leopard/C-Major,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Pakistan,Data theft,India,Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Pakistan,Data theft,South Asia (region),Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Pakistan,Hijacking with Misuse,India,Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Pakistan,Hijacking with Misuse,South Asia (region),Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Saudi Arabia,Data theft,India,Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Saudi Arabia,Data theft,South Asia (region),Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Saudi Arabia,Hijacking with Misuse,India,Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1181,2018-09-01,Saudi Arabia,Hijacking with Misuse,South Asia (region),Unknown - not attributed,BITTER,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'GULFC']"
1182,2018-02-01,Vietnam,Data theft,Vietnam,"Non-state actor, state-affiliation suggested",Ocean Lotus/APT 32/Cobalt Kitty,"['ASIA', 'SCS', 'SEA']"
1182,2018-02-01,Vietnam,Data theft,Vietnam,"Non-state actor, state-affiliation suggested",CyberOne Group,"['ASIA', 'SCS', 'SEA']"
1182,2018-02-01,Vietnam,Hijacking with Misuse,Vietnam,"Non-state actor, state-affiliation suggested",Ocean Lotus/APT 32/Cobalt Kitty,"['ASIA', 'SCS', 'SEA']"
1182,2018-02-01,Vietnam,Hijacking with Misuse,Vietnam,"Non-state actor, state-affiliation suggested",CyberOne Group,"['ASIA', 'SCS', 'SEA']"
1183,2018-10-01,Jordan,Data theft,Algeria,State,APT-C-44/North African Fox,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
1183,2018-10-01,Jordan,Hijacking with Misuse,Algeria,State,APT-C-44/North African Fox,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
1183,2018-10-01,Algeria,Data theft,Algeria,State,APT-C-44/North African Fox,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
1183,2018-10-01,Algeria,Hijacking with Misuse,Algeria,State,APT-C-44/North African Fox,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
1184,2018-03-01,Southeast Asia (region),Hijacking with Misuse,China,Unknown - not attributed,Rancor,['NO_REGION']
1185,2018-01-01,Germany,Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",APT41/Brass Typhoon fka BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1186,2018-11-01,Southeast Asia (region),Data theft,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Southeast Asia (region),Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Malaysia,Data theft,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Malaysia,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Taiwan,Data theft,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Taiwan,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Philippines,Data theft,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Philippines,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Vietnam,Data theft,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1186,2018-11-01,Vietnam,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Funny Dream,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1187,2018-01-01,Kuwait,Data theft,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT39/Chafer/Remix Kitten/ITG07/G0087 (Rana Intelligence Computing Company),"['ASIA', 'MENA', 'MEA', 'GULFC']"
1187,2018-01-01,Kuwait,Hijacking with Misuse,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT39/Chafer/Remix Kitten/ITG07/G0087 (Rana Intelligence Computing Company),"['ASIA', 'MENA', 'MEA', 'GULFC']"
1188,2018-01-01,"Korea, Republic of",Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA']"
1188,2018-01-01,"Korea, Republic of",Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA']"
1189,2018-12-01,Chile,Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested","Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/Diamond Sleet fka ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)",['SOUTHAM']
1189,2018-12-01,Chile,Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested","Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/Diamond Sleet fka ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)",['SOUTHAM']
1190,2018-01-01,"Korea, Republic of",Data theft,"Korea, Republic of","Non-state actor, state-affiliation suggested",DarkHotel,"['ASIA', 'SCS', 'NEA']"
1190,2018-01-01,"Korea, Republic of",Hijacking with Misuse,"Korea, Republic of","Non-state actor, state-affiliation suggested",DarkHotel,"['ASIA', 'SCS', 'NEA']"
1190,2018-01-01,Japan,Data theft,"Korea, Republic of","Non-state actor, state-affiliation suggested",DarkHotel,"['ASIA', 'SCS', 'NEA']"
1190,2018-01-01,Japan,Hijacking with Misuse,"Korea, Republic of","Non-state actor, state-affiliation suggested",DarkHotel,"['ASIA', 'SCS', 'NEA']"
1191,2020-01-01,Saudi Arabia,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Saudi Arabia,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Saudi Arabia,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Saudi Arabia,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Qatar,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Qatar,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Qatar,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Qatar,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Bahrain,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Bahrain,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Bahrain,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Bahrain,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Kuwait,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Kuwait,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Kuwait,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Kuwait,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,United Arab Emirates,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,United Arab Emirates,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,United Arab Emirates,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,United Arab Emirates,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Not available,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Not available,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Not available,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Not available,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,South Asia (region),Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,South Asia (region),Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,South Asia (region),Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,South Asia (region),Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Pakistan,Data theft,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Pakistan,Data theft,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Pakistan,Hijacking with Misuse,Unknown,"Non-state actor, state-affiliation suggested",Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1191,2020-01-01,Pakistan,Hijacking with Misuse,Unknown,Non-state-group,Bahamut/The White Company/Windshift,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION', 'SASIA', 'SCO']"
1192,2018-09-01,ISIS,Data theft,Syria,"Non-state actor, state-affiliation suggested",APT-C-37,['NO_REGION']
1192,2018-09-01,ISIS,Data theft,Syria,"Non-state actor, state-affiliation suggested",Syrian Electronic Army,['NO_REGION']
1192,2018-09-01,ISIS,Hijacking with Misuse,Syria,"Non-state actor, state-affiliation suggested",APT-C-37,['NO_REGION']
1192,2018-09-01,ISIS,Hijacking with Misuse,Syria,"Non-state actor, state-affiliation suggested",Syrian Electronic Army,['NO_REGION']
1193,2018-01-01,Norway,Data theft,China,"Non-state actor, state-affiliation suggested",APT31/Violet Typhoon fka ZIRCONIUM/BRONZE VINEWOOD/G0128,"['EUROPE', 'NATO', 'NORTHEU']"
1193,2018-01-01,Norway,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",APT31/Violet Typhoon fka ZIRCONIUM/BRONZE VINEWOOD/G0128,"['EUROPE', 'NATO', 'NORTHEU']"
1194,2018-01-01,Norway,Data theft,China,"Non-state actor, state-affiliation suggested",APT31/Violet Typhoon fka ZIRCONIUM/BRONZE VINEWOOD/G0128,"['EUROPE', 'NATO', 'NORTHEU']"
1194,2018-01-01,Norway,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['EUROPE', 'NATO', 'NORTHEU']"
1194,2018-01-01,Norway,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",APT31/Violet Typhoon fka ZIRCONIUM/BRONZE VINEWOOD/G0128,"['EUROPE', 'NATO', 'NORTHEU']"
1194,2018-01-01,Norway,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['EUROPE', 'NATO', 'NORTHEU']"
1195,2019-01-01,China,Data theft,Unknown,Unknown - not attributed,Man Linghua/ APT-C-08,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1195,2019-01-01,China,Data theft,Unknown,Unknown - not attributed,BITTER,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1195,2019-01-01,China,Hijacking with Misuse,Unknown,Unknown - not attributed,Man Linghua/ APT-C-08,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1195,2019-01-01,China,Hijacking with Misuse,Unknown,Unknown - not attributed,BITTER,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1196,2019-02-24,Ukraine,Disruption,Russia,State,,"['EUROPE', 'EASTEU']"
1197,2019-07-25,Bahrain,Disruption,"Iran, Islamic Republic of",State,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1197,2019-07-25,Bahrain,Hijacking with Misuse,"Iran, Islamic Republic of",State,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1198,2019-07-01,"Iran, Islamic Republic of",Disruption,United States,State,US CYCOM,"['ASIA', 'MENA', 'MEA']"
1198,2019-07-01,"Iran, Islamic Republic of",Hijacking with Misuse,United States,State,US CYCOM,"['ASIA', 'MENA', 'MEA']"
1199,2019-04-02,Israel,Disruption,Palestine,Non-state-group,Giant-PS,"['ASIA', 'MENA', 'MEA']"
1199,2019-04-02,Israel,Disruption,Palestine,Non-state-group,Hamas affiliated,"['ASIA', 'MENA', 'MEA']"
1199,2019-04-02,Israel,Hijacking with Misuse,Palestine,Non-state-group,Giant-PS,"['ASIA', 'MENA', 'MEA']"
1199,2019-04-02,Israel,Hijacking with Misuse,Palestine,Non-state-group,Hamas affiliated,"['ASIA', 'MENA', 'MEA']"
1200,2019-02-01,Global (region),Data theft,Vietnam,"Non-state actor, state-affiliation suggested",APT 32/Ocean Lotus,['NO_REGION']
1200,2019-02-01,Global (region),Hijacking with Misuse,Vietnam,"Non-state actor, state-affiliation suggested",APT 32/Ocean Lotus,['NO_REGION']
1201,2019-05-06,United States,Disruption,Unknown,Individual hacker(s),Robin Hood,"['NATO', 'NORTHAM']"
1201,2019-05-06,United States,Hijacking with Misuse,Unknown,Individual hacker(s),Robin Hood,"['NATO', 'NORTHAM']"
1202,2019-07-13,Russia,Data theft & Doxing,Unknown,Non-state-group,0v1ru$,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1202,2019-07-13,Russia,Data theft & Doxing,Unknown,Non-state-group,Digital Revolution,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1202,2019-07-13,Russia,Disruption,Unknown,Non-state-group,0v1ru$,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1202,2019-07-13,Russia,Disruption,Unknown,Non-state-group,Digital Revolution,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1203,2019-09-01,"Iran, Islamic Republic of",Disruption,United States,State,,"['ASIA', 'MENA', 'MEA']"
1203,2019-09-01,"Iran, Islamic Republic of",Hijacking with Misuse,United States,State,,"['ASIA', 'MENA', 'MEA']"
1204,2019-01-01,United States,Data theft,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,United States,Hijacking with Misuse,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,United Arab Emirates,Data theft,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,United Arab Emirates,Hijacking with Misuse,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Pakistan,Data theft,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Pakistan,Hijacking with Misuse,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Mexico,Data theft,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Mexico,Hijacking with Misuse,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Bahrain,Data theft,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
1204,2019-01-01,Bahrain,Hijacking with Misuse,Unknown,State,,"['NATO', 'NORTHAM', 'ASIA', 'MENA', 'MEA', 'GULFC', 'SASIA', 'SCO', 'NO_REGION']"
