ID,start_date,attribution_ID,attribution_date,attribution_basis_clean,receiver_country,initiator_country,incident_type,receiver_region
960,2017-01-01,1130,2019-01-01,Industry attribution,United Kingdom,China,Hijacking with Misuse,"['NATO', 'NORTHAM', 'SOUTHAM', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'NO_REGION', 'NORTHEU']"
961,2017-01-01,1131,,Political attribution,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
962,2017-01-01,1132,,Industry attribution,"Korea, Republic of",Unknown,Data theft,"['ASIA', 'SCS', 'NEA']"
962,2017-01-01,1132,,Industry attribution,"Korea, Republic of",Unknown,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
963,2017-01-01,1133,,Industry attribution,Central Asia (region),Russia,Data theft,"['NO_REGION', 'ASIA', 'SASIA']"
963,2017-01-01,1133,,Industry attribution,Central Asia (region),Russia,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'SASIA']"
963,2017-01-01,1133,,Industry attribution,Afghanistan,Russia,Data theft,"['NO_REGION', 'ASIA', 'SASIA']"
963,2017-01-01,1133,,Industry attribution,Afghanistan,Russia,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'SASIA']"
964,2017-01-01,1134,2017-01-01,Industry attribution,France,Russia,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
964,2017-01-01,1135,2017-01-01,Attribution by third-party,France,Russia,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Vietnam,"Korea, Democratic People's Republic of",Data theft,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Vietnam,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Japan,"Korea, Democratic People's Republic of",Data theft,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Japan,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Middle East (region),"Korea, Democratic People's Republic of",Data theft,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
966,2017-01-01,6582,2018-01-01,Industry attribution,Middle East (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'SEA', 'NEA', 'NO_REGION']"
967,2017-01-01,13903,2020-01-01,Political attribution,Sweden,China,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,Sweden,China,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,United States,China,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,United States,China,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,Lithuania,China,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,Lithuania,China,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,Germany,China,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
967,2017-01-01,13903,2020-01-01,Political attribution,Germany,China,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NORTHEU', 'NATO', 'NORTHAM', 'WESTEU']"
968,2017-01-01,1139,,Attacker confirms,Thailand,Unknown,Data theft & Doxing,"['ASIA', 'SEA']"
969,2017-01-01,2559,2017-01-01,Political attribution,NATO (institutions),Russia,Data theft,['NO_REGION']
969,2017-01-01,2559,2017-01-01,Political attribution,NATO (institutions),Russia,Hijacking with Misuse,['NO_REGION']
970,2017-01-01,1141,,Industry attribution,United States,China,Data theft,"['NATO', 'NORTHAM', 'NO_REGION']"
970,2017-01-01,1141,,Industry attribution,United States,China,Hijacking with Misuse,"['NATO', 'NORTHAM', 'NO_REGION']"
970,2017-01-01,1141,,Industry attribution,Southeast Asia (region),China,Data theft,"['NATO', 'NORTHAM', 'NO_REGION']"
970,2017-01-01,1141,,Industry attribution,Southeast Asia (region),China,Hijacking with Misuse,"['NATO', 'NORTHAM', 'NO_REGION']"
971,2017-01-01,1142,2017-01-01,Industry attribution,Vietnam,China,Data theft,"['ASIA', 'SCS', 'SEA']"
972,2017-05-01,6694,2022-03-24,Attribution by third-party,Saudi Arabia,Russia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6694,2022-03-24,Attribution by third-party,Saudi Arabia,Russia,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6690,2017-01-01,Media-based attribution,Saudi Arabia,Russia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6690,2017-01-01,Media-based attribution,Saudi Arabia,Russia,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6691,2018-10-23,Industry attribution,Saudi Arabia,Russia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6691,2018-10-23,Industry attribution,Saudi Arabia,Russia,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6692,2017-12-15,Industry attribution,Saudi Arabia,Russia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6692,2017-12-15,Industry attribution,Saudi Arabia,Russia,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6693,2020-10-23,Attribution by third-party,Saudi Arabia,Russia,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
972,2017-05-01,6693,2020-10-23,Attribution by third-party,Saudi Arabia,Russia,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
973,2017-01-01,1147,2017-01-01,Attacker confirms,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
974,2017-01-01,3867,,Attacker confirms,Pakistan,India,Disruption,"['ASIA', 'SASIA', 'SCO']"
974,2017-01-01,3867,,Attacker confirms,Pakistan,India,Ransomware,"['ASIA', 'SASIA', 'SCO']"
975,2017-01-01,1149,2017-01-01,Political attribution,United Nations Organization,Russia,Data theft & Doxing,['NO_REGION']
976,2017-01-01,1150,2017-01-01,Industry attribution,Mena Region (region),"Iran, Islamic Republic of",Data theft,['NO_REGION']
977,2017-01-01,1151,2018-01-01,Industry attribution,Israel,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Israel,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Jordan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Jordan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,United Arab Emirates,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,United Arab Emirates,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Saudi Arabia,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Saudi Arabia,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Turkey,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
977,2017-01-01,1151,2018-01-01,Industry attribution,Turkey,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO']"
978,2017-01-01,1152,2018-01-01,Industry attribution,"Iran, Islamic Republic of","Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA']"
978,2017-01-01,1152,2018-01-01,Industry attribution,"Iran, Islamic Republic of","Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA']"
979,2017-01-01,1153,2018-01-01,Industry attribution,North America,China,Data theft,['NO_REGION']
979,2017-01-01,1153,2018-01-01,Industry attribution,North America,China,Hijacking without Misuse,['NO_REGION']
979,2017-01-01,1153,2018-01-01,Industry attribution,Asia (region),China,Data theft,['NO_REGION']
979,2017-01-01,1153,2018-01-01,Industry attribution,Asia (region),China,Hijacking without Misuse,['NO_REGION']
980,2017-01-01,11063,2018-01-01,Political attribution,Germany,Russia,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
980,2017-01-01,11063,2018-01-01,Political attribution,Germany,Russia,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
980,2017-01-01,11062,2018-01-01,Industry attribution,Germany,Russia,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
980,2017-01-01,11062,2018-01-01,Industry attribution,Germany,Russia,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Mena Region (region),Unknown,Data theft,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Mena Region (region),Unknown,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Africa,Unknown,Data theft,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Africa,Unknown,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Palestine,Unknown,Data theft,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Palestine,Unknown,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Global (region),Unknown,Data theft,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
981,2017-01-01,1156,2018-01-01,Industry attribution,Global (region),Unknown,Hijacking with Misuse,"['NO_REGION', 'ASIA', 'MENA', 'MEA']"
982,2017-01-01,1157,2018-01-01,Attacker confirms,ISIS,United Kingdom,Disruption,['NO_REGION']
983,2017-01-01,1158,2019-01-01,Industry attribution,Middle East (region),Unknown,Data theft,['NO_REGION']
983,2017-01-01,1158,2019-01-01,Industry attribution,Middle East (region),Unknown,Hijacking with Misuse,['NO_REGION']
983,2017-01-01,1159,2019-01-01,Attribution by third-party,Middle East (region),Unknown,Data theft,['NO_REGION']
983,2017-01-01,1159,2019-01-01,Attribution by third-party,Middle East (region),Unknown,Hijacking with Misuse,['NO_REGION']
984,2017-01-01,1160,2018-01-01,Industry attribution,Europe (region),Russia,Data theft,['NO_REGION']
984,2017-01-01,1160,2018-01-01,Industry attribution,Europe (region),Russia,Hijacking with Misuse,['NO_REGION']
984,2017-01-01,1160,2018-01-01,Industry attribution,South America,Russia,Data theft,['NO_REGION']
984,2017-01-01,1160,2018-01-01,Industry attribution,South America,Russia,Hijacking with Misuse,['NO_REGION']
985,2017-02-01,1161,2017-01-01,Media-based attribution,Singapore,Unknown,Data theft,['ASIA']
986,2017-02-01,1162,2017-01-01,Political attribution,United States,Russia,Data theft,"['NATO', 'NORTHAM']"
986,2017-02-01,1162,2017-01-01,Political attribution,United States,Russia,Hijacking with Misuse,"['NATO', 'NORTHAM']"
987,2017-02-01,1163,,Industry attribution,Saudi Arabia,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Saudi Arabia,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,United States,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,United States,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Iraq,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Iraq,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Israel,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Israel,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,United Arab Emirates,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,United Arab Emirates,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Georgia,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Georgia,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Pakistan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Pakistan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,India,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,India,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Turkey,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,1163,,Industry attribution,Turkey,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Cambodia,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Cambodia,China,Hijacking with Misuse,"['ASIA', 'SEA']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Singapore,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Singapore,China,Hijacking with Misuse,"['ASIA', 'SEA']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Thailand,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,1164,2018-01-01,Industry attribution,Thailand,China,Hijacking with Misuse,"['ASIA', 'SEA']"
989,2017-02-03,1165,2017-01-01,Political attribution,Norway,Russia,Data theft,"['EUROPE', 'NATO', 'NORTHEU']"
990,2017-02-06,1166,,Media-based attribution,United States,United States,Disruption,"['NATO', 'NORTHAM']"
991,2017-02-06,1167,2017-01-01,Attribution by third-party,Unknown,"Iran, Islamic Republic of",Data theft,['NO_REGION']
991,2017-02-06,1167,2017-01-01,Attribution by third-party,Unknown,"Iran, Islamic Republic of",Hijacking with Misuse,['NO_REGION']
992,2017-02-07,1168,,Attacker confirms,United Kingdom,Tunisia,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
993,2017-02-17,1169,,Attacker confirms,Pakistan,India,Hijacking without Misuse,"['ASIA', 'SASIA', 'SCO']"
994,2022-08-20,12439,2022-08-19,Attacker confirms,Montenegro,Not available,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12439,2022-08-19,Attacker confirms,Montenegro,Not available,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12439,2022-08-19,Attacker confirms,Montenegro,Not available,Ransomware,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12439,2022-08-19,,Montenegro,Not available,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12439,2022-08-19,,Montenegro,Not available,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12439,2022-08-19,,Montenegro,Not available,Ransomware,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12438,2022-08-31,Political attribution,Montenegro,Not available,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12438,2022-08-31,Political attribution,Montenegro,Not available,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12438,2022-08-31,Political attribution,Montenegro,Not available,Ransomware,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12440,2022-08-26,Political attribution,Montenegro,Not available,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12440,2022-08-26,Political attribution,Montenegro,Not available,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,12440,2022-08-26,Political attribution,Montenegro,Not available,Ransomware,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
995,2017-02-25,1171,,Attacker confirms,India,Bangladesh,Data theft & Doxing,"['ASIA', 'SASIA', 'SCO']"
996,2017-02-27,1172,,Media-based attribution,Luxembourg,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
997,2017-03-01,1173,2017-01-01,Political attribution,"Korea, Democratic People's Republic of",United States,Disruption,"['ASIA', 'NEA']"
998,2017-03-01,1174,,Media-based attribution,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
999,2017-03-01,1175,,Industry attribution,Middle East (region),Unknown,Data theft,['NO_REGION']
1000,2017-03-03,3851,,Media-based attribution,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
1000,2017-03-03,3851,,Media-based attribution,United States,Unknown,Hijacking with Misuse,"['NATO', 'NORTHAM']"
1000,2017-03-03,3851,,Media-based attribution,United States,Unknown,Ransomware,"['NATO', 'NORTHAM']"
1001,2017-03-06,1178,2017-01-01,Political attribution,United States,Russia,Data theft,"['NATO', 'NORTHAM']"
1001,2017-03-06,1177,2017-01-01,Media-based attribution,United States,Russia,Data theft,"['NATO', 'NORTHAM']"
1002,2017-03-08,3839,,Media-based attribution,Mena Region (region),Unknown,Disruption,['NO_REGION']
1002,2017-03-08,3839,,Media-based attribution,Mena Region (region),Unknown,Hijacking with Misuse,['NO_REGION']
1002,2017-03-08,3839,,Media-based attribution,Mena Region (region),Unknown,Ransomware,['NO_REGION']
1003,2017-03-11,1180,,Attacker confirms,Netherlands,Turkey,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1004,2017-03-14,1181,,Media-based attribution,Canada,Unknown,Disruption,"['NATO', 'NORTHAM']"
1005,2017-03-28,3837,,Media-based attribution,Netherlands,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1005,2017-03-28,3837,,Media-based attribution,Netherlands,Unknown,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1006,2017-04-01,1183,2017-01-01,Receiver attributes attacker,International Association of Athletics Federations,Russia,Data theft,['NO_REGION']
1006,2017-04-01,1183,2017-01-01,Receiver attributes attacker,International Association of Athletics Federations,Russia,Hijacking with Misuse,['NO_REGION']
1006,2017-04-01,1184,2017-01-01,Attribution by third-party,International Association of Athletics Federations,Russia,Data theft,['NO_REGION']
1006,2017-04-01,1184,2017-01-01,Attribution by third-party,International Association of Athletics Federations,Russia,Hijacking with Misuse,['NO_REGION']
1007,2017-04-01,1185,,Media-based attribution,United Kingdom,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1008,2017-04-01,1186,2018-01-01,Industry attribution,Unknown,"Korea, Democratic People's Republic of",Data theft,['NO_REGION']
1008,2017-04-01,1186,2018-01-01,Industry attribution,Unknown,"Korea, Democratic People's Republic of",Hijacking with Misuse,['NO_REGION']
1009,2017-04-01,1187,2017-01-01,Industry attribution,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
1010,2017-04-01,2558,2018-01-01,Industry attribution,NATO (region),Russia,Data theft,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2558,2018-01-01,Industry attribution,NATO (region),Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2558,2018-01-01,Industry attribution,Ukraine,Russia,Data theft,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2558,2018-01-01,Industry attribution,Ukraine,Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1011,2017-04-01,1189,2018-01-01,Industry attribution,United Kingdom,China,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1013,2017-04-01,1191,2018-01-01,Industry attribution,Cambodia,China,Data theft,"['ASIA', 'SEA']"
1013,2017-04-01,1191,2018-01-01,Industry attribution,Cambodia,China,Hijacking with Misuse,"['ASIA', 'SEA']"
1014,2017-04-07,1192,,Media-based attribution,United States,United States,Disruption,"['NATO', 'NORTHAM']"
1015,2017-04-11,1193,,Media-based attribution,Singapore,Unknown,Data theft,['ASIA']
1016,2017-05-01,13859,2017-01-01,Political attribution,Japan,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
1016,2017-05-01,13859,2017-01-01,Political attribution,Japan,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
1016,2017-05-01,13859,2017-01-01,Political attribution,Japan,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
1016,2017-05-01,13859,2017-01-01,Political attribution,United Kingdom,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
1016,2017-05-01,13859,2017-01-01,Political attribution,United Kingdom,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
1016,2017-05-01,13859,2017-01-01,Political attribution,United Kingdom,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'EASIA', 'WESTEU', 'MENA', 'MEA', 'NORTHAM']"
