ID,start_date,industry_date,political_date,attacker_date,third_party_date,other_date,date_difference_ind,date_difference_pol,date_difference_att,date_difference_third,date_difference_other,date_difference_ind_months,date_difference_pol_months,date_difference_att_months,date_difference_third_months,date_difference_other_months,average_overall,receiver_country,initiator_country,incident_type,receiver_region
987,2017-02-01,,,,,,,,,,,,,,,,,Georgia,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,Pakistan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,Pakistan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,India,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,India,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,Turkey,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
987,2017-02-01,,,,,,,,,,,,,,,,,Turkey,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'CENTAS', 'SASIA', 'SCO']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Cambodia,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Cambodia,China,Hijacking with Misuse,"['ASIA', 'SEA']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Singapore,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Singapore,China,Hijacking with Misuse,"['ASIA', 'SEA']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Thailand,China,Data theft,"['ASIA', 'SEA']"
988,2017-02-01,2018-01-01,,,,,334,,,,,11.1,,,,,11.1,Thailand,China,Hijacking with Misuse,"['ASIA', 'SEA']"
989,2017-02-03,,2017-01-01,,,,,,,,,,,,,,,Norway,Russia,Data theft,"['EUROPE', 'NATO', 'NORTHEU']"
990,2017-02-06,,,,,,,,,,,,,,,,,United States,United States,Disruption,"['NATO', 'NORTHAM']"
991,2017-02-06,,,,2017-01-01,,,,,,,,,,,,,Unknown,"Iran, Islamic Republic of",Data theft,['NO_REGION']
991,2017-02-06,,,,2017-01-01,,,,,,,,,,,,,Unknown,"Iran, Islamic Republic of",Hijacking with Misuse,['NO_REGION']
992,2017-02-07,,,,,,,,,,,,,,,,,United Kingdom,Tunisia,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
993,2017-02-17,,,,,,,,,,,,,,,,,Pakistan,India,Hijacking without Misuse,"['ASIA', 'SASIA', 'SCO']"
994,2022-08-20,,2022-08-26,2022-08-19,,2022-08-19,,6,,,,,0.2,,,,0.2,Montenegro,Not available,Data theft & Doxing,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,,2022-08-26,2022-08-19,,2022-08-19,,6,,,,,0.2,,,,0.2,Montenegro,Not available,Disruption,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
994,2022-08-20,,2022-08-26,2022-08-19,,2022-08-19,,6,,,,,0.2,,,,0.2,Montenegro,Not available,Ransomware,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
995,2017-02-25,,,,,,,,,,,,,,,,,India,Bangladesh,Data theft & Doxing,"['ASIA', 'SASIA', 'SCO']"
996,2017-02-27,,,,,,,,,,,,,,,,,Luxembourg,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
997,2017-03-01,,2017-01-01,,,,,,,,,,,,,,,"Korea, Democratic People's Republic of",United States,Disruption,"['ASIA', 'NEA']"
998,2017-03-01,,,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
999,2017-03-01,,,,,,,,,,,,,,,,,Middle East (region),Unknown,Data theft,['NO_REGION']
1000,2017-03-03,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
1000,2017-03-03,,,,,,,,,,,,,,,,,United States,Unknown,Hijacking with Misuse,"['NATO', 'NORTHAM']"
1000,2017-03-03,,,,,,,,,,,,,,,,,United States,Unknown,Ransomware,"['NATO', 'NORTHAM']"
1001,2017-03-06,,2017-01-01,,,2017-01-01,,,,,,,,,,,,United States,Russia,Data theft,"['NATO', 'NORTHAM']"
1002,2017-03-08,,,,,,,,,,,,,,,,,Mena Region (region),Unknown,Disruption,['NO_REGION']
1002,2017-03-08,,,,,,,,,,,,,,,,,Mena Region (region),Unknown,Hijacking with Misuse,['NO_REGION']
1002,2017-03-08,,,,,,,,,,,,,,,,,Mena Region (region),Unknown,Ransomware,['NO_REGION']
1003,2017-03-11,,,,,,,,,,,,,,,,,Netherlands,Turkey,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1004,2017-03-14,,,,,,,,,,,,,,,,,Canada,Unknown,Disruption,"['NATO', 'NORTHAM']"
1005,2017-03-28,,,,,,,,,,,,,,,,,Netherlands,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1005,2017-03-28,,,,,,,,,,,,,,,,,Netherlands,Unknown,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1006,2017-04-01,,,,2017-01-01,2017-01-01,,,,,,,,,,,,International Association of Athletics Federations,Russia,Data theft,['NO_REGION']
1006,2017-04-01,,,,2017-01-01,2017-01-01,,,,,,,,,,,,International Association of Athletics Federations,Russia,Hijacking with Misuse,['NO_REGION']
1007,2017-04-01,,,,,,,,,,,,,,,,,United Kingdom,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1008,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Unknown,"Korea, Democratic People's Republic of",Data theft,['NO_REGION']
1008,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Unknown,"Korea, Democratic People's Republic of",Hijacking with Misuse,['NO_REGION']
1009,2017-04-01,2017-01-01,,,,,,,,,,,,,,,,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
1010,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,NATO (region),Russia,Data theft,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,NATO (region),Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Ukraine,Russia,Data theft,"['NO_REGION', 'EUROPE', 'EASTEU']"
1010,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Ukraine,Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1011,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,United Kingdom,China,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1013,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Cambodia,China,Data theft,"['ASIA', 'SEA']"
1013,2017-04-01,2018-01-01,,,,,275,,,,,9.2,,,,,9.2,Cambodia,China,Hijacking with Misuse,"['ASIA', 'SEA']"
1014,2017-04-07,,,,,,,,,,,,,,,,,United States,United States,Disruption,"['NATO', 'NORTHAM']"
1015,2017-04-11,,,,,,,,,,,,,,,,,Singapore,Unknown,Data theft,['ASIA']
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,China,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,China,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,China,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United Kingdom,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United Kingdom,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United Kingdom,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Israel,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Israel,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Israel,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,"Korea, Republic of","Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Spain,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Spain,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Spain,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Germany,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Germany,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Japan,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Japan,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Japan,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,France,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,France,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United States,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,United States,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Russia,"Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Russia,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1016,2017-05-01,2017-05-15,2017-12-18,,,,14,231,,,,0.5,7.7,,,,7.7,Russia,"Korea, Democratic People's Republic of",Ransomware,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'MENA', 'MEA', 'WESTEU', 'NORTHAM', 'EASTEU', 'CSTO']"
1017,2017-05-01,,2018-01-01,,,,,245,,,,,8.2,,,,8.2,Germany,Russia,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1017,2017-05-01,,2018-01-01,,,,,245,,,,,8.2,,,,8.2,Germany,Russia,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Laos,Vietnam,Data theft,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Laos,Vietnam,Hijacking with Misuse,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Philippines,Vietnam,Data theft,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Philippines,Vietnam,Hijacking with Misuse,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Cambodia,Vietnam,Data theft,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Cambodia,Vietnam,Hijacking with Misuse,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Vietnam,Vietnam,Data theft,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,Vietnam,Vietnam,Hijacking with Misuse,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,China,Vietnam,Data theft,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1018,2017-05-01,2017-01-01,,,,,,,,,,,,,,,,China,Vietnam,Hijacking with Misuse,"['ASIA', 'SEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1019,2017-05-01,2017-01-01,,,,2017-01-01,,,,,,,,,,,,"Korea, Republic of","Korea, Democratic People's Republic of",Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
1020,2017-05-01,,2020-01-01,,,,,975,,,,,32.5,,,,32.5,United States,China,Data theft,"['NATO', 'NORTHAM']"
1020,2017-05-01,,2020-01-01,,,,,975,,,,,32.5,,,,32.5,United States,China,Hijacking with Misuse,"['NATO', 'NORTHAM']"
1021,2017-05-01,,2017-01-01,,,,,,,,,,,,,,,Lebanon,Israel,Disruption,"['ASIA', 'MENA', 'MEA']"
1022,2017-05-14,2017-01-01,,,,,,,,,,,,,,,,Asia (region),Vietnam,Data theft,['NO_REGION']
1023,2017-05-15,2017-01-01,,,,,,,,,,,,,,,,Philippines,Philippines,Data theft & Doxing,"['ASIA', 'SCS', 'SEA']"
1024,2017-06-01,2017-01-01,,,,,,,,,,,,,,,,Montenegro,Russia,Data theft,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
1024,2017-06-01,2017-01-01,,,,,,,,,,,,,,,,Montenegro,Russia,Hijacking with Misuse,"['EUROPE', 'BALKANS', 'NATO', 'WBALKANS']"
1025,2017-05-01,,2017-06-01,,2017-06-01,2017-06-07,,31,,31,37,,1.0,,1.0,1.2,1.2,Qatar,United Arab Emirates,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1026,2017-06-01,2018-01-01,,,,,214,,,,,7.1,,,,,7.1,China,China,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1026,2017-06-01,2018-01-01,,,,,214,,,,,7.1,,,,,7.1,China,China,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1027,2017-06-08,,,,,,,,,,,,,,,,,Qatar,Unknown,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1028,2017-06-16,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
1029,2017-06-19,,,,,,,,,,,,,,,,,Argentina,Unknown,Disruption,['SOUTHAM']
1030,2017-06-23,,2017-01-01,,,2017-01-01,,,,,,,,,,,,United Kingdom,"Iran, Islamic Republic of",Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1031,2017-06-25,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
1032,2017-06-27,2017-07-03,2017-06-28,,,,6,1,,,,0.2,0.0,,,,0.2,Global (region),Russia,Disruption,"['NO_REGION', 'EUROPE', 'EASTEU']"
1032,2017-06-27,2017-07-03,2017-06-28,,,,6,1,,,,0.2,0.0,,,,0.2,Global (region),Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1032,2017-06-27,2017-07-03,2017-06-28,,,,6,1,,,,0.2,0.0,,,,0.2,Ukraine,Russia,Disruption,"['NO_REGION', 'EUROPE', 'EASTEU']"
1032,2017-06-27,2017-07-03,2017-06-28,,,,6,1,,,,0.2,0.0,,,,0.2,Ukraine,Russia,Hijacking with Misuse,"['NO_REGION', 'EUROPE', 'EASTEU']"
1033,2017-07-01,2017-01-01,,,,,,,,,,,,,,,,Unknown,Russia,Data theft,['NO_REGION']
1034,2017-07-01,,,,,,,,,,,,,,,,,Saudi Arabia,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Saudi Arabia,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Israel,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Israel,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Lebanon,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Lebanon,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Kuwait,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Kuwait,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,United States,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,United States,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Japan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
1034,2017-07-01,,,,,,,,,,,,,,,,,Japan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NATO', 'NORTHAM', 'SCS', 'NEA', 'NO_REGION']"
